index,host,source,sourcetype,"_raw","_time"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:21:28  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-000001f1"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""vCenter"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""""C:\Program Files (x86)\VMware\Infrastructure\Virtual Infrastructure Client\Launcher\VpxClient.exe"""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""vCenter"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Admin Tools"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1332429734"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory=""C:\Program Files (x86)\VMware\Infrastructure\Virtual Infrastructure Client\Launcher"" FarmName=""XA65"" ScriptRunTime=""129945720880435423""","2012-10-12T22:21:28.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:21:28  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-000001f4"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""Hyper-V Manager"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""%windir%\system32\mmc.exe ""%ProgramFiles%\Hyper-V\virtm.msc"""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""Hyper-V Manager"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Admin Tools"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1333750185"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory="""" FarmName=""XA65"" ScriptRunTime=""129945720880435423""","2012-10-12T22:21:28.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:21:28  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-00000205"" ApplicationType=""ServerDesktop"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""Desktop"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable="""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""Desktop"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Desktops"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch="""" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1346182411"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory="""" FarmName=""XA65"" ScriptRunTime=""129945720880435423""","2012-10-12T22:21:28.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:21:28  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-0000020b"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""UCS Manager"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""iexplore https://10.191.10.2/"" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""UCS Manager"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Admin Tools"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1337782302"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory="""" FarmName=""XA65"" ScriptRunTime=""129945720880435423""","2012-10-12T22:21:28.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:21:28  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-0000020e"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""System Center Operations Manager SCOM "" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""""C:\Program Files\System Center Operations Manager 2012\Console\Microsoft.EnterpriseManagement.Monitoring.Console.exe"""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description=""Monitoring Console"" DisplayName=""SCOM Console"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Admin Tools"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1338751159"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory="""" FarmName=""XA65"" ScriptRunTime=""129945720880435423""","2012-10-12T22:21:28.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:21:28  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-00000212"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""PowerConsole"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""""C:\Program Files\ConEmu\ConEmu64.exe"""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""PowerConsole"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1339599858"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory=""C:\Program Files\ConEmu"" FarmName=""XA65"" ScriptRunTime=""129945720880435423""","2012-10-12T22:21:28.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:21:29  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-00000217"" ApplicationType=""ServerInstalled"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""IE"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable=""""C:\Program Files\Internet Explorer\iexplore.exe"""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""IE"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch=""False"" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1343938934"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory=""C:\Program Files\Internet Explorer"" FarmName=""XA65"" ScriptRunTime=""129945720880435423""","2012-10-12T22:21:29.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:21:29  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-00000236"" ApplicationType=""ServerDesktop"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""bd-xa65-03 - Desktop"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable="""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""bd-xa65-03 - Desktop"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Desktops"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch="""" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1346257448"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory="""" FarmName=""XA65"" ScriptRunTime=""129945720880435423""","2012-10-12T22:21:29.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAApplication65.ps1","xenapp:65:application","10/13/2012 20:21:29  - AccessSessionConditions="""" AccessSessionConditionsEnabled=""False"" AddToClientDesktop=""False"" AddToClientStartMenu=""False"" AlternateProfiles="""" AnonymousConnectionsAllowed=""False"" ApplicationId=""0673-0006-00000238"" ApplicationType=""ServerDesktop"" AudioRequired=""False"" AudioType=""Basic"" BrowserName=""bd-xa65-04 - Desktop"" CachingOption="""" ClientFolder="""" ColorDepth=""Colors32Bit"" CommandLineExecutable="""" ConnectionsThroughAccessGatewayAllowed=""True"" ContentAddress="""" CpuPriorityLevel=""Normal"" Description="""" DisplayName=""bd-xa65-04 - Desktop"" Enabled=""True"" EncryptionLevel=""Basic"" EncryptionRequired=""False"" FolderPath=""Applications/Desktops"" HideWhenDisabled=""False"" InstanceLimit=""-1"" LoadBalancingApplicationCheckEnabled=""True"" MachineName=""BD-XA65-04"" MaximizedOnStartup=""False"" MultipleInstancesPerUserAllowed=""True"" OfflineAccessAllowed="""" OtherConnectionsAllowed=""True"" PreLaunch="""" ProfileLocation="""" ProfileProgramArguments="""" ProfileProgramName="""" RunAsLeastPrivilegedUser="""" SequenceNumber=""1347338531"" SslConnectionEnabled=""False"" StartMenuFolder="""" TitleBarHidden=""False"" WaitOnPrinterCreation=""False"" WindowType=""1024x768"" WorkingDirectory="""" FarmName=""XA65"" ScriptRunTime=""129945720880435423""","2012-10-12T22:21:29.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASession65.ps1","xenapp:65:session","10/13/2012 20:21:30  - AccessSessionGuid="""" AccountName=""BD\bshell"" ApplicationState=""NotApplicable"" BrowserName=""bd-xa65-04 - Desktop"" ClientAddress=""10.160.255.32"" ClientBuffers=""0 x 0"" ClientBuildNumber=""11600"" ClientCacheDisk=""0"" ClientCacheLow=""3145728"" ClientCacheMinBitmapSize=""0"" ClientCacheSize=""0"" ClientCacheTiny=""32768"" ClientCacheXms=""0"" ClientDirectory="""" ClientId=""2009386507"" ClientIPV4=""10.160.255.32"" ClientName="""" ClientProductId=""82"" ClientType=""WI"" ClientVersion=""11.6.0.213727"" ColorDepth=""Colors32Bit"" ConnectTime=""10/11/2012 09:27:45"" CurrentTime=""10/12/2012 20:21:29"" DirectXEnabled=""True"" DisconnectTime=""10/12/2012 15:08:55"" EncryptionLevel=""Basic"" FlashEnabled=""True"" HorizontalResolution=""0"" LastInputTime=""10/12/2012 15:08:55"" LogOnTime=""10/11/2012 09:27:50"" MachineName=""BD-XA65-04"" Protocol=""Ica"" ServerBuffers=""0 x 0"" ServerName=""BD-XA65-04"" SessionId=""3"" SessionName="""" SmartAccessFilters="""" State=""Disconnected"" UsbEnabled=""False"" VerticalResolution=""0"" VirtualIP="""" WmpEnabled=""True"" UserName=""bshell"" FarmName=""XA65"" SessionUID=""129944464708661461:3:BD-XA65-04"" ScriptRunTime=""129945720894319601""","2012-10-12T22:21:30.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASession65.ps1","xenapp:65:session","10/13/2012 20:21:30  - AccessSessionGuid="""" AccountName=""BD\jconger"" ApplicationState=""NotApplicable"" BrowserName=""bd-xa65-04 - Desktop"" ClientAddress=""10.160.255.97"" ClientBuffers=""0 x 0"" ClientBuildNumber=""11600"" ClientCacheDisk=""0"" ClientCacheLow=""3145728"" ClientCacheMinBitmapSize=""0"" ClientCacheSize=""0"" ClientCacheTiny=""32768"" ClientCacheXms=""0"" ClientDirectory="""" ClientId=""709295078"" ClientIPV4=""10.160.255.97"" ClientName="""" ClientProductId=""82"" ClientType=""PNAgent"" ClientVersion=""11.6.0.213727"" ColorDepth=""Colors32Bit"" ConnectTime=""10/11/2012 08:33:01"" CurrentTime=""10/12/2012 20:21:29"" DirectXEnabled=""True"" DisconnectTime=""10/11/2012 20:37:20"" EncryptionLevel=""Basic"" FlashEnabled=""True"" HorizontalResolution=""0"" LastInputTime=""10/11/2012 20:37:20"" LogOnTime=""10/11/2012 08:33:10"" MachineName=""BD-XA65-04"" Protocol=""Ica"" ServerBuffers=""0 x 0"" ServerName=""BD-XA65-04"" SessionId=""2"" SessionName="""" SmartAccessFilters="""" State=""Disconnected"" UsbEnabled=""False"" VerticalResolution=""0"" VirtualIP="""" WmpEnabled=""True"" UserName=""jconger"" FarmName=""XA65"" SessionUID=""129944431904933406:2:BD-XA65-04"" ScriptRunTime=""129945720894319601""","2012-10-12T22:21:30.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXAServerLoad65.ps1","xenapp:65:serverload","10/13/2012 20:21:31  - Load=""200"" MachineName=""BD-XA65-04"" ServerName=""BD-XA65-04"" FarmName=""XA65"" ScriptRunTime=""129945720908047777""","2012-10-12T22:21:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:21:31  - AccountDisplayName=""BD\bshell"" BasePriority=""13"" CreationTime=""10/11/2012 09:27:44"" CurrentPagedPoolQuota=""111992"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""2658304"" KernelTime=""437"" MachineName=""BD-XA65-04"" PageFaultCount=""2106"" PageFileUsage=""1953792"" ParentId=""4776"" PeakNonPagedPoolQuota=""10680"" PeakPagedPoolQuota=""114696"" PeakVirtualSize=""0"" PeakWorkingSetSize=""5120000"" PercentCpuLoad=""0.52"" PrivatePageCount=""0"" ProcessId=""4740"" ProcessName=""csrss.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""250"" FarmName=""XA65"" ScriptRunTime=""129945720915691875""","2012-10-12T22:21:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:21:31  - AccountDisplayName=""BD\bshell"" BasePriority=""13"" CreationTime=""10/11/2012 09:27:44"" CurrentPagedPoolQuota=""159160"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3133440"" KernelTime=""63"" MachineName=""BD-XA65-04"" PageFaultCount=""3333"" PageFileUsage=""4415488"" ParentId=""4776"" PeakNonPagedPoolQuota=""27880"" PeakPagedPoolQuota=""161280"" PeakVirtualSize=""0"" PeakWorkingSetSize=""11063296"" PercentCpuLoad=""0.11"" PrivatePageCount=""0"" ProcessId=""4892"" ProcessName=""winlogon.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""79"" FarmName=""XA65"" ScriptRunTime=""129945720915691875""","2012-10-12T22:21:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:21:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:50"" CurrentPagedPoolQuota=""150608"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3915776"" KernelTime=""16"" MachineName=""BD-XA65-04"" PageFaultCount=""3659"" PageFileUsage=""3936256"" ParentId=""860"" PeakNonPagedPoolQuota=""20904"" PeakPagedPoolQuota=""156720"" PeakVirtualSize=""0"" PeakWorkingSetSize=""8949760"" PercentCpuLoad=""0.02"" PrivatePageCount=""0"" ProcessId=""2460"" ProcessName=""taskhost.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""16"" FarmName=""XA65"" ScriptRunTime=""129945720915691875""","2012-10-12T22:21:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:21:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:51"" CurrentPagedPoolQuota=""142760"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3534848"" KernelTime=""32"" MachineName=""BD-XA65-04"" PageFaultCount=""3681"" PageFileUsage=""2609152"" ParentId=""1208"" PeakNonPagedPoolQuota=""14344"" PeakPagedPoolQuota=""150072"" PeakVirtualSize=""0"" PeakWorkingSetSize=""6131712"" PercentCpuLoad=""0.02"" PrivatePageCount=""0"" ProcessId=""5988"" ProcessName=""dwm.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""0"" FarmName=""XA65"" ScriptRunTime=""129945720915691875""","2012-10-12T22:21:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:21:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:51"" CurrentPagedPoolQuota=""190024"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""5369856"" KernelTime=""125"" MachineName=""BD-XA65-04"" PageFaultCount=""4907"" PageFileUsage=""5812224"" ParentId=""5700"" PeakNonPagedPoolQuota=""45592"" PeakPagedPoolQuota=""208088"" PeakVirtualSize=""0"" PeakWorkingSetSize=""15527936"" PercentCpuLoad=""0.14"" PrivatePageCount=""0"" ProcessId=""5352"" ProcessName=""wfshell.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""63"" FarmName=""XA65"" ScriptRunTime=""129945720915691875""","2012-10-12T22:21:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:21:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:52"" CurrentPagedPoolQuota=""381048"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""20631552"" KernelTime=""905"" MachineName=""BD-XA65-04"" PageFaultCount=""21205"" PageFileUsage=""23531520"" ParentId=""6032"" PeakNonPagedPoolQuota=""54056"" PeakPagedPoolQuota=""425512"" PeakVirtualSize=""0"" PeakWorkingSetSize=""37351424"" PercentCpuLoad=""1.11"" PrivatePageCount=""0"" ProcessId=""660"" ProcessName=""explorer.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""578"" FarmName=""XA65"" ScriptRunTime=""129945720915691875""","2012-10-12T22:21:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:21:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:54"" CurrentPagedPoolQuota=""166872"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""2383872"" KernelTime=""63"" MachineName=""BD-XA65-04"" PageFaultCount=""3126"" PageFileUsage=""3379200"" ParentId=""5004"" PeakNonPagedPoolQuota=""25416"" PeakPagedPoolQuota=""168408"" PeakVirtualSize=""0"" PeakWorkingSetSize=""11358208"" PercentCpuLoad=""0.07"" PrivatePageCount=""0"" ProcessId=""2364"" ProcessName=""concentr.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""32"" FarmName=""XA65"" ScriptRunTime=""129945720915691875""","2012-10-12T22:21:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:21:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:54"" CurrentPagedPoolQuota=""186264"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""4325376"" KernelTime=""515"" MachineName=""BD-XA65-04"" PageFaultCount=""386538"" PageFileUsage=""7356416"" ParentId=""2364"" PeakNonPagedPoolQuota=""33960"" PeakPagedPoolQuota=""601624"" PeakVirtualSize=""0"" PeakWorkingSetSize=""36859904"" PercentCpuLoad=""1.3"" PrivatePageCount=""0"" ProcessId=""5284"" ProcessName=""Receiver.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""1217"" FarmName=""XA65"" ScriptRunTime=""129945720915691875""","2012-10-12T22:21:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:21:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:56"" CurrentPagedPoolQuota=""181144"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3743744"" KernelTime=""609"" MachineName=""BD-XA65-04"" PageFaultCount=""3766"" PageFileUsage=""5107712"" ParentId=""6008"" PeakNonPagedPoolQuota=""29768"" PeakPagedPoolQuota=""181336"" PeakVirtualSize=""0"" PeakWorkingSetSize=""13512704"" PercentCpuLoad=""0.94"" PrivatePageCount=""0"" ProcessId=""5540"" ProcessName=""pnamain.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""640"" FarmName=""XA65"" ScriptRunTime=""129945720915691875""","2012-10-12T22:21:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:21:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:56"" CurrentPagedPoolQuota=""160552"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3211264"" KernelTime=""16"" MachineName=""BD-XA65-04"" PageFaultCount=""23342"" PageFileUsage=""3375104"" ParentId=""5540"" PeakNonPagedPoolQuota=""24816"" PeakPagedPoolQuota=""160760"" PeakVirtualSize=""0"" PeakWorkingSetSize=""10821632"" PercentCpuLoad=""0.05"" PrivatePageCount=""0"" ProcessId=""1408"" ProcessName=""RadeObj.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""47"" FarmName=""XA65"" ScriptRunTime=""129945720915691875""","2012-10-12T22:21:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:21:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:58"" CurrentPagedPoolQuota=""176176"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3776512"" KernelTime=""125"" MachineName=""BD-XA65-04"" PageFaultCount=""16370"" PageFileUsage=""4288512"" ParentId=""980"" PeakNonPagedPoolQuota=""30856"" PeakPagedPoolQuota=""177616"" PeakVirtualSize=""0"" PeakWorkingSetSize=""12173312"" PercentCpuLoad=""0.24"" PrivatePageCount=""0"" ProcessId=""5084"" ProcessName=""wfcrun32.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""188"" FarmName=""XA65"" ScriptRunTime=""129945720915691875""","2012-10-12T22:21:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:21:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:59"" CurrentPagedPoolQuota=""507896"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""28717056"" KernelTime=""30904"" MachineName=""BD-XA65-04"" PageFaultCount=""812469"" PageFileUsage=""60067840"" ParentId=""1852"" PeakNonPagedPoolQuota=""55692"" PeakPagedPoolQuota=""527328"" PeakVirtualSize=""0"" PeakWorkingSetSize=""48197632"" PercentCpuLoad=""95.48"" PrivatePageCount=""0"" ProcessId=""4564"" ProcessName=""mmc.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""96097"" FarmName=""XA65"" ScriptRunTime=""129945720915691875""","2012-10-12T22:21:31.000-0500"
